,Out Datetime,In Datetime,Name,Voltage(kV),LineType,GenFlag,Length(miles),Duration(minutes),OutageType,Dispatcher Cause,Field Cause,District,OutageID
5086,09/20/1999 01:42,09/20/1999 02:41,Fairview-Norway section of Fairview-Bandon No 1 115kV line,115.0,S, ,12.59,59,Auto,Unknown,Line Material Failure,EUG,117818
5087,09/20/1999 01:42,09/20/1999 08:04,Morrison tap to Fairview-Bandon No 1 115kV line,115.0,T, ,0.10,382,Auto,Unknown,Line Material Failure,EUG,117818
5088,09/20/1999 01:42,09/20/1999 08:04,Morrison-Bandon section of Fairview-Bandon No 1 115kV line,115.0,S, ,2.31,382,Auto,Unknown,Line Material Failure,EUG,117818
5089,09/20/1999 01:42,09/20/1999 02:41,Norway tap to Fairview-Bandon No 1 115kV line,115.0,T, ,0.01,59,Auto,Unknown,Line Material Failure,EUG,117818
5090,09/20/1999 01:42,09/20/1999 08:04,Norway-Morrison section of Fairview-Bandon No 1 115kV line,115.0,S, ,10.26,382,Auto,Unknown,Line Material Failure,EUG,117818
5091,09/20/1999 05:30,09/20/1999 18:00,Ice Harbor-Franklin No 3 115kV line,115.0,L,G,9.08,750,Plan,Foreign Request,,TRI,117822
5092,09/20/1999 05:30,09/20/1999 18:00,Ice Harbor-Levey section of Ice Harbor-Franklin No 3 115kV line,115.0,S, ,0.88,750,Plan,Foreign Request,,TRI,117822
5093,09/20/1999 06:00,09/20/1999 17:01,La Grande-IPC Brownlee No 1 230kV line,230.0,L, ,79.30,661,Plan,Foreign Request,,TRI,117823
5094,09/20/1999 06:00,09/20/1999 17:01,Quartz tap to La Grande-IPC Brownlee No 1 230kV line,230.0,T,G,10.30,661,Plan,Foreign Request,,TRI,117823
5095,09/20/1999 06:10,09/23/1999 13:35,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,4765,Plan,Maintenance,,TDA RED,117867
5096,09/20/1999 06:10,09/23/1999 13:35,Valve Group 8 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,4765,Plan,Maintenance,,TDA,117867
5097,09/20/1999 06:44,09/20/1999 06:44,Addy tap to Bell-Boundary No 3 230kV line,230.0,T,G,0.02,0,Auto,Unknown,Unknown,SPK,117824
5098,09/20/1999 06:44,09/20/1999 06:44,Addy-Boundary section of Bell-Boundary No 3 230kV line,230.0,S,G,57.73,0,Auto,Unknown,Unknown,SPK,117824
5099,09/20/1999 06:44,09/20/1999 06:44,Bell-Addy section of Bell-Boundary No 3 230kV line,230.0,S,G,50.34,0,Auto,Unknown,Unknown,SPK,117824
5100,09/20/1999 06:44,09/20/1999 06:44,Bell-Boundary No 3 230kV line,230.0,L, ,108.07,0,Auto,Unknown,Unknown,SPK,117824
5101,09/20/1999 07:04,09/20/1999 16:13,Covington-Columbia No 3 230kV line,230.0,L, ,110.00,549,Plan,PCS Cellular Work,,COV WEN,117825
5102,09/20/1999 07:09,09/22/1999 15:02,John Day PH-John Day No 2 500kV line,500.0,L, ,3.48,3353,Plan,Foreign Request,,TDA,117826
5103,09/20/1999 07:19,09/20/1999 17:07,Olympia-Grand Coulee No 1 287kV line,287.0,L, ,229.12,588,Plan,PCS Cellular Work,,OLY COV WEN,117827
5104,09/20/1999 07:49,09/20/1999 19:11,Adair-Albany section of Salem-Albany No 2 115kV line,115.0,S, ,7.45,682,Plan,Maintenance,,SAL EUG,117828
5105,09/20/1999 07:49,09/20/1999 19:11,Salem-Albany No 2 115kV line,115.0,L,G,27.85,682,Plan,Maintenance,,SAL EUG,117828
5106,09/20/1999 07:52,09/24/1999 16:58,Alvey-Dixonville No 1 230kV line,230.0,L, ,59.40,6306,Plan,Foreign Request,,EUG,117829
5107,09/20/1999 08:01,09/20/1999 16:23,Big Eddy-Redmond No 1 230kV line,230.0,L,G,97.46,502,Plan,Maintenance,,TDA RED,117830
5108,09/20/1999 08:01,09/20/1999 16:23,Maupin-Redmond section of Big Eddy-Redmond No 1 230kV line,230.0,S, ,68.07,502,Plan,Maintenance,,TDA RED,117830
5109,09/20/1999 10:03,09/24/1999 13:10,Lower Granite-Hatwai No 1 500kV line,500.0,L, ,32.87,5947,Plan,Maintenance,,SPK TRI,117831
5110,09/20/1999 11:43,09/20/1999 15:48,Bonners Ferry-Moyie Springs section of Bonners Ferry-Troy No 1 115kV line,115.0,S, ,6.30,245,Plan,Maintenance,,SPK,117832
5111,09/20/1999 11:43,09/20/1999 15:48,Bonners Ferry-Troy No 1 115kV line,115.0,L,G,30.22,245,Plan,Maintenance,,SPK KAL,117832
5112,09/20/1999 11:43,09/20/1999 15:48,Samuels-Bonners Ferry section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,S, ,19.40,245,Plan,Maintenance,,SPK,117833
5113,09/20/1999 11:43,09/20/1999 15:48,Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,L,G,52.68,245,Plan,Maintenance,,SPK,117833
5114,09/20/1999 13:26,09/20/1999 16:08,Bell-Usk No 1 230kV line,230.0,L, ,47.48,162,Plan,Maintenance,,SPK,117834
5115,09/20/1999 16:01,09/20/1999 16:06,Rogue-Gold Beach No 2 115kV line,115.0,L, ,5.49,5,Plan,Normally Out,,EUG,117835
5116,09/20/1999 20:30,09/20/1999 21:38,Albeni Falls-Priest River AVA section of Albeni Falls-Sand Creek No 1 115kV line,115.0,S, ,4.43,68,Auto,Foreign Trouble,Foreign Trouble,SPK,117836
5117,09/20/1999 20:30,09/20/1999 21:38,Albeni Falls-Sand Creek No 1 115kV line,115.0,L,G,29.67,68,Auto,Foreign Trouble,Foreign Trouble,SPK,117836
5118,09/20/1999 20:30,09/20/1999 21:38,Albeni Falls-Newport section of Albeni Falls-Pine Street No 1 115kV line,115.0,S, ,2.11,68,Auto,Foreign Trouble,Foreign Trouble,SPK,117837
5119,09/20/1999 20:30,09/20/1999 21:38,Albeni Falls-Pine Street No 1 115kV line,115.0,L,G,2.27,68,Auto,Foreign Trouble,Foreign Trouble,SPK,117837
5120,09/20/1999 20:30,09/20/1999 20:51,Diamond Lake-Albeni Falls section of Sacheen-Albeni Falls No 1 115kV line,115.0,S, ,8.20,21,Auto,Foreign Trouble,Foreign Trouble,SPK,117838
5121,09/20/1999 20:30,09/20/1999 20:51,Sacheen-Albeni Falls No 1 115kV line,115.0,L,G,13.72,21,Auto,Foreign Trouble,Foreign Trouble,SPK,117838
5122,09/21/1999 05:30,09/21/1999 16:51,Ice Harbor-Franklin No 3 115kV line,115.0,L,G,9.08,681,Plan,Foreign Request,,TRI,117847
5123,09/21/1999 05:30,09/21/1999 16:51,Ice Harbor-Levey section of Ice Harbor-Franklin No 3 115kV line,115.0,S, ,0.88,681,Plan,Foreign Request,,TRI,117847
5124,09/21/1999 06:00,09/21/1999 18:11,La Grande-IPC Brownlee No 1 230kV line,230.0,L, ,79.30,731,Plan,Foreign Request,,TRI,117848
5125,09/21/1999 06:00,09/21/1999 18:11,Quartz tap to La Grande-IPC Brownlee No 1 230kV line,230.0,T,G,10.30,731,Plan,Foreign Request,,TRI,117848
5126,09/21/1999 07:00,09/21/1999 14:37,Covington-Columbia No 3 230kV line,230.0,L, ,110.00,457,Plan,PCS Cellular Work,,COV WEN,117849
5127,09/21/1999 07:03,09/21/1999 15:34,Olympia-Grand Coulee No 1 287kV line,287.0,L, ,229.12,511,Plan,PCS Cellular Work,,OLY COV WEN,117850
5128,09/21/1999 07:12,09/21/1999 15:16,Rogue-Gold Beach No 1 115kV line,115.0,L, ,5.47,484,Plan,Maintenance,,EUG,117851
5129,09/21/1999 07:59,09/21/1999 15:39,Big Eddy-Redmond No 1 230kV line,230.0,L,G,97.46,460,Plan,Maintenance,,TDA RED,117852
5130,09/21/1999 07:59,09/21/1999 15:39,Maupin-Redmond section of Big Eddy-Redmond No 1 230kV line,230.0,S, ,68.07,460,Plan,Maintenance,,TDA RED,117852
5131,09/21/1999 08:00,09/21/1999 16:34,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,514,Plan,Maintenance,,OLY,117853
5132,09/21/1999 08:00,09/21/1999 16:34,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,514,Plan,Maintenance,,OLY,117853
5133,09/21/1999 08:08,09/21/1999 14:13,Salem-Albany No 1 115kV line,115.0,L, ,23.90,365,Plan,PCS Cellular Work,,SAL EUG,117854
5134,09/21/1999 08:09,09/21/1999 16:12,Chehalis-Raymond No 1 115kV line,115.0,L,G,45.44,483,Plan,Maintenance,,OLY,117855
5135,09/21/1999 08:09,09/21/1999 16:12,Holcomb-Raymond section of Chehalis-Raymond No 1 115kV line,115.0,S, ,12.18,483,Plan,Maintenance,,OLY,117855
5136,09/21/1999 15:13,09/21/1999 15:13,Canby tap to Malin-Hilltop No 1 230kV line,230.0,T,G,7.85,0,Auto,Lightning,Unknown,RED,117856
5137,09/21/1999 15:13,09/21/1999 15:13,Canby-Hilltop section of Malin-Hilltop No 1 230kV line,230.0,S,G,18.72,0,Auto,Lightning,Unknown,RED,117856
5138,09/21/1999 15:13,09/21/1999 15:13,Malin-Canby section of Malin-Hilltop No 1 230kV line,230.0,S,G,43.54,0,Auto,Lightning,Unknown,RED,117856
5139,09/21/1999 15:13,09/21/1999 15:13,Malin-Hilltop No 1 230kV line,230.0,L, ,62.26,0,Auto,Lightning,Unknown,RED,117856
5140,09/21/1999 15:13,09/21/1999 15:13,Hilltop-Warner No 1 230kV line,230.0,L, ,8.77,0,Auto,Improper Relaying,Improper Relaying,RED,117857
5141,09/21/1999 15:13,09/21/1999 15:13,Hilltop-Bordertown No 1 345kV line,345.0,L, ,147.00,0,Auto,Forced (Configuration),,RED,117858
5142,09/21/1999 15:45,09/21/1999 15:45,Canby tap to Malin-Hilltop No 1 230kV line,230.0,T,G,7.85,0,Auto,Lightning,Lightning,RED,117859
5143,09/21/1999 15:45,09/21/1999 15:45,Canby-Hilltop section of Malin-Hilltop No 1 230kV line,230.0,S,G,18.72,0,Auto,Lightning,Lightning,RED,117859
5144,09/21/1999 15:45,09/21/1999 15:45,Malin-Canby section of Malin-Hilltop No 1 230kV line,230.0,S,G,43.54,0,Auto,Lightning,Lightning,RED,117859
5145,09/21/1999 15:45,09/21/1999 15:45,Malin-Hilltop No 1 230kV line,230.0,L, ,62.26,0,Auto,Lightning,Lightning,RED,117859
5146,09/21/1999 15:45,09/21/1999 15:47,Hilltop-Bordertown No 1 345kV line,345.0,L, ,147.00,2,Auto,Unknown,,RED,117860
5147,09/22/1999 02:12,09/22/1999 05:06,Schultz-Raver No 1 500kV line,500.0,L, ,77.24,174,Plan,Voltage Control,,WEN COV,117861
5148,09/22/1999 02:36,09/22/1999 02:36,Christmas Valley-Hampton section of Redmond-Harney No 1 115kV line,115.0,S,G,2.40,0,Auto,Unknown,Unknown,RED,117862
5149,09/22/1999 02:36,09/22/1999 02:36,Hampton tap to Redmond-Harney No 1 115kV line,115.0,T,G,0.10,0,Auto,Unknown,Unknown,RED,117862
5150,09/22/1999 02:36,09/22/1999 02:36,Hampton-Riley section of Redmond-Harney No 1 115kV line,115.0,S,G,46.50,0,Auto,Unknown,Unknown,RED,117862
5151,09/22/1999 02:36,09/22/1999 02:36,Redmond-Christmas Valley section of Redmond-Harney No 1 115kV line,115.0,S,G,54.70,0,Auto,Unknown,Unknown,RED,117862
5152,09/22/1999 02:36,09/22/1999 02:36,Redmond-Harney No 1 115kV line,115.0,L, ,125.40,0,Auto,Unknown,Unknown,RED,117862
5153,09/22/1999 02:36,09/22/1999 02:36,Riley tap to Redmond-Harney No 1 115kV line,115.0,T,G,0.10,0,Auto,Unknown,Unknown,RED,117862
5154,09/22/1999 02:36,09/22/1999 02:36,Riley-Harney section of Redmond-Harney No 1 115kV line,115.0,S,G,21.80,0,Auto,Unknown,Unknown,RED,117862
5155,09/22/1999 05:30,09/22/1999 17:00,Ice Harbor-Franklin No 3 115kV line,115.0,L,G,9.08,690,Plan,Foreign Request,,TRI,117868
5156,09/22/1999 05:30,09/22/1999 17:00,Ice Harbor-Levey section of Ice Harbor-Franklin No 3 115kV line,115.0,S, ,0.88,690,Plan,Foreign Request,,TRI,117868
5157,09/22/1999 06:00,09/22/1999 17:31,La Grande-IPC Brownlee No 1 230kV line,230.0,L, ,79.30,691,Plan,Foreign Request,,TRI,117869
5158,09/22/1999 06:00,09/22/1999 17:31,Quartz tap to La Grande-IPC Brownlee No 1 230kV line,230.0,T,G,10.30,691,Plan,Foreign Request,,TRI,117869
5159,09/22/1999 06:11,09/22/1999 06:14,Slatt-John Day No 1 500kV line,500.0,L, ,30.32,3,Auto,Unknown,Unknown,TRI TDA,117870
5160,09/22/1999 06:17,09/23/1999 12:08,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,1791,Auto,Equipment/Miscellaneous,,TDA RED,117871
5161,09/22/1999 06:17,09/23/1999 12:08,Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,1791,Auto,Equipment/Miscellaneous,,TDA,117871
5162,09/22/1999 07:01,09/22/1999 15:01,Salem-Albany No 1 115kV line,115.0,L, ,23.90,480,Plan,PCS Cellular Work,,SAL EUG,117872
5163,09/22/1999 07:16,09/22/1999 15:36,Rogue-Gold Beach No 1 115kV line,115.0,L, ,5.47,500,Plan,Maintenance,,EUG,117873
5164,09/22/1999 07:29,09/22/1999 13:47,Rocky Reach-Columbia No 1 230kV line,230.0,L, ,20.94,378,Plan,Foreign Request,,WEN,117874
5165,09/22/1999 07:42,09/22/1999 14:54,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,432,Plan,Maintenance,,OLY,117875
5166,09/22/1999 07:42,09/22/1999 14:54,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,432,Plan,Maintenance,,OLY,117875
5167,09/22/1999 07:55,09/22/1999 15:30,Big Eddy-Redmond No 1 230kV line,230.0,L,G,97.46,455,Plan,Maintenance,,TDA RED,117876
5168,09/22/1999 07:55,09/22/1999 15:30,Maupin-Redmond section of Big Eddy-Redmond No 1 230kV line,230.0,S, ,68.07,455,Plan,Maintenance,,TDA RED,117876
5169,09/22/1999 08:15,09/22/1999 15:58,Chehalis-Raymond No 1 115kV line,115.0,L,G,45.44,463,Plan,Maintenance,,OLY,117877
5170,09/22/1999 08:15,09/22/1999 15:58,Holcomb-Raymond section of Chehalis-Raymond No 1 115kV line,115.0,S, ,12.18,463,Plan,Maintenance,,OLY,117877
5171,09/22/1999 10:07,09/22/1999 12:31,Fairview-Rogue No 1 230kV line,230.0,L, ,65.28,144,Plan,Maintenance,,EUG,117878
5172,09/22/1999 10:56,09/22/1999 16:04,Dexter-Pleasant Hill section of Lookout Point-Alvey No 1 115kV line,115.0,S, ,6.74,308,Plan,Maintenance,,EUG,117879
5173,09/22/1999 10:56,09/22/1999 16:04,Lookout Point-Alvey No 1 115kV line,115.0,L,G,15.77,308,Plan,Maintenance,,EUG,117879
5174,09/22/1999 15:16,09/22/1999 22:36,Slatt-PGE Boardman No 1 500kV line,500.0,L, ,17.83,440,Auto,Foreign Trouble,Foreign Utility,TRI,117880
5175,09/23/1999 02:35,09/23/1999 05:01,Schultz-Raver No 1 500kV line,500.0,L, ,77.24,146,Plan,Voltage Control,,WEN COV,117881
5176,09/23/1999 04:00,09/23/1999 04:21,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L, ,844.15,21,Auto,Substation Operations,,TDA RED,117882
5177,09/23/1999 04:00,09/23/1999 04:21,Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,21,Auto,Substation Operations,,TDA,117882
5178,09/23/1999 04:00,09/23/1999 04:21,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,21,Auto,Substation Operations,,TDA,117882
5179,09/23/1999 04:00,09/23/1999 04:21,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,21,Auto,Substation Operations,,TDA,117882
5180,09/23/1999 04:00,09/23/1999 04:21,Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,21,Auto,Substation Operations,,TDA,117882
5181,09/23/1999 04:00,09/23/1999 04:21,Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,21,Auto,Substation Operations,,TDA,117882
5182,09/23/1999 04:00,09/23/1999 04:21,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,21,Auto,Substation Operations,,TDA RED,117883
5183,09/23/1999 04:00,09/23/1999 04:21,Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,21,Auto,Substation Operations,,TDA,117883
5184,09/23/1999 04:00,09/23/1999 04:21,Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,21,Auto,Substation Operations,,TDA,117883
5185,09/23/1999 04:00,09/23/1999 04:21,Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,21,Auto,Substation Operations,,TDA,117883
5186,09/23/1999 04:10,09/23/1999 12:08,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,478,Plan,Forced,,TDA RED,117884
5187,09/23/1999 04:10,09/23/1999 12:08,Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,478,Plan,Forced,,TDA,117884
5188,09/23/1999 05:00,09/23/1999 12:16,Bonneville PH 1-Hood River No 1 115kV line,115.0,L,G,22.61,436,Plan,Maintenance,,LGV TDA,117889
5189,09/23/1999 05:00,09/23/1999 12:16,Cascade Locks-Hood River section of Bonneville PH 1-Hood River No 1 115kV line,115.0,S, ,16.64,436,Plan,Maintenance,,TDA,117889
5190,09/23/1999 05:00,09/23/1999 16:30,Ice Harbor-Franklin No 3 115kV line,115.0,L,G,9.08,690,Plan,Foreign Request,,TRI,117890
5191,09/23/1999 05:00,09/23/1999 16:30,Ice Harbor-Levey section of Ice Harbor-Franklin No 3 115kV line,115.0,S, ,0.88,690,Plan,Foreign Request,,TRI,117890
5192,09/23/1999 05:59,09/23/1999 05:59,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L, ,844.15,0,Auto,Unknown,,TDA RED,117891
5193,09/23/1999 05:59,09/23/1999 05:59,Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,117891
5194,09/23/1999 05:59,09/23/1999 05:59,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,117891
5195,09/23/1999 05:59,09/23/1999 05:59,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,117891
5196,09/23/1999 05:59,09/23/1999 05:59,Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,117891
5197,09/23/1999 05:59,09/23/1999 05:59,Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,117891
5198,09/23/1999 05:59,09/23/1999 05:59,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,0,Auto,Unknown,,TDA RED,117892
5199,09/23/1999 05:59,09/23/1999 05:59,Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,117892
5200,09/23/1999 05:59,09/23/1999 05:59,Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,117892
5201,09/23/1999 05:59,09/23/1999 05:59,Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,117892
5202,09/23/1999 06:02,09/23/1999 15:22,La Grande-IPC Brownlee No 1 230kV line,230.0,L, ,79.30,560,Plan,Foreign Request,,TRI,117893
5203,09/23/1999 06:02,09/23/1999 15:22,Quartz tap to La Grande-IPC Brownlee No 1 230kV line,230.0,T,G,10.30,560,Plan,Foreign Request,,TRI,117893
5204,09/23/1999 06:38,09/23/1999 13:24,Benson-Belfair section of Shelton-Kitsap No 2 115kV line,115.0,S, ,7.30,406,Plan,Maintenance,,OLY,117894
5205,09/23/1999 06:38,09/23/1999 13:24,Shelton-Kitsap No 2 115kV line,115.0,L,G,30.34,406,Plan,Maintenance,,OLY,117894
5206,09/23/1999 07:07,09/23/1999 11:30,Rogue-Gold Beach No 1 115kV line,115.0,L, ,5.47,263,Plan,Maintenance,,EUG,117895
5207,09/23/1999 07:48,09/23/1999 15:59,Satsop-Aberdeen tap section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,5.80,491,Plan,Maintenance,,OLY,117896
5208,09/23/1999 07:48,09/23/1999 15:59,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,491,Plan,Maintenance,,OLY,117896
5209,09/23/1999 07:49,09/23/1999 15:11,Big Eddy-Redmond No 1 230kV line,230.0,L,G,97.46,442,Plan,Maintenance,,TDA RED,117897
5210,09/23/1999 07:49,09/23/1999 15:11,Maupin-Redmond section of Big Eddy-Redmond No 1 230kV line,230.0,S, ,68.07,442,Plan,Maintenance,,TDA RED,117897
5211,09/23/1999 09:06,09/23/1999 14:51,Albany-Eugene No 1 115kV line,115.0,L,G,39.80,345,Plan,Maintenance,,EUG,117898
5212,09/23/1999 09:06,09/23/1999 14:51,Albany-Harrisburg section of Albany-Eugene No 1 115kV line,115.0,S, ,22.60,345,Plan,Maintenance,,EUG,117898
5213,09/23/1999 09:14,09/23/1999 11:24,Martin Creek-Drain No 1 115kV line,115.0,L, ,12.47,130,Plan,Construction,,EUG,117899
5214,09/23/1999 10:40,09/23/1999 13:00,Chehalis-Raymond No 1 115kV line,115.0,L,G,45.44,140,Plan,Emergency,,OLY,117900
5215,09/23/1999 10:40,09/23/1999 13:00,Holcomb-Raymond section of Chehalis-Raymond No 1 115kV line,115.0,S, ,12.18,140,Plan,Emergency,,OLY,117900
5216,09/23/1999 11:30, ,Rogue-Gold Beach No 2 115kV line,115.0,L, ,5.49,still out,Plan,Normally Out,,EUG,117901
5217,09/24/1999 01:30,09/24/1999 05:50,Schultz-Raver No 1 500kV line,500.0,L, ,77.24,260,Plan,Voltage Control,,WEN COV,117902
5218,09/24/1999 03:45,09/24/1999 04:53,Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,230.0,T, ,0.10,68,Auto,Line Material Failure,Weather,KAL,117903
5219,09/24/1999 03:45,09/24/1999 04:53,Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,S, ,33.85,68,Auto,Line Material Failure,Weather,KAL,117903
5220,09/24/1999 03:45,09/26/1999 13:44,Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,S, ,25.06,3479,Auto,Line Material Failure,Weather,KAL,117903
5221,09/24/1999 03:45,09/26/1999 13:44,Hot Springs-Rattlesnake No 1 230kV line,230.0,L,G,58.91,3479,Auto,Line Material Failure,Weather,KAL,117903
5222,09/24/1999 05:02,09/24/1999 05:05,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L, ,844.15,3,Auto,Foreign Trouble,,TDA RED,117904
5223,09/24/1999 05:02,09/24/1999 05:05,Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,3,Auto,Foreign Trouble,,TDA,117904
5224,09/24/1999 05:02,09/24/1999 05:05,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,3,Auto,Foreign Trouble,,TDA,117904
5225,09/24/1999 05:02,09/24/1999 05:05,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,3,Auto,Foreign Trouble,,TDA,117904
5226,09/24/1999 05:02,09/24/1999 05:05,Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,3,Auto,Foreign Trouble,,TDA,117904
5227,09/24/1999 05:02,09/24/1999 05:05,Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,3,Auto,Foreign Trouble,,TDA,117904
5228,09/24/1999 06:05,09/24/1999 15:06,Aberdeen tap-Cosmopolis section of South Elma-Cosmopolis No 1 115kV line,115.0,S, ,9.20,541,Plan,Maintenance,,OLY,117920
5229,09/24/1999 06:05,09/24/1999 15:06,South Elma-Cosmopolis No 1 115kV line,115.0,L,G,20.01,541,Plan,Maintenance,,OLY,117920
5230,09/24/1999 06:40,09/24/1999 14:15,Benson-Belfair section of Shelton-Kitsap No 2 115kV line,115.0,S, ,7.30,455,Plan,Maintenance,,OLY,117921
5231,09/24/1999 06:40,09/24/1999 14:15,Shelton-Kitsap No 2 115kV line,115.0,L,G,30.34,455,Plan,Maintenance,,OLY,117921
5232,09/24/1999 06:45,09/24/1999 17:30,Ice Harbor-Franklin No 3 115kV line,115.0,L,G,9.08,645,Plan,Foreign Request,,TRI,117922
5233,09/24/1999 06:45,09/24/1999 17:30,Ice Harbor-Levey section of Ice Harbor-Franklin No 3 115kV line,115.0,S, ,0.88,645,Plan,Foreign Request,,TRI,117922
5234,09/24/1999 07:25,09/24/1999 15:01,Lane-Wendson No 2 230kV line,230.0,L, ,41.03,456,Plan,Maintenance,,EUG,117923
5235,09/24/1999 07:42,09/24/1999 10:46,Big Eddy-Redmond No 1 230kV line,230.0,L,G,97.46,184,Plan,Maintenance,,TDA RED,117924
5236,09/24/1999 07:42,09/24/1999 10:46,Maupin-Redmond section of Big Eddy-Redmond No 1 230kV line,230.0,S, ,68.07,184,Plan,Maintenance,,TDA RED,117924
5237,09/24/1999 08:31,09/24/1999 15:18,Salem-Albany No 1 115kV line,115.0,L, ,23.90,407,Plan,Maintenance,,SAL EUG,117925
5238,09/24/1999 10:13,09/24/1999 14:36,A539-Albany section of Santiam-Albany No 1 230kV line,230.0,S, ,28.41,263,Plan,Maintenance,,EUG,117926
5239,09/24/1999 10:13,09/24/1999 14:36,Santiam-Albany No 1 230kV line,230.0,L,G,28.54,263,Plan,Maintenance,,SAL EUG,117926
5240,09/24/1999 10:13,09/24/1999 10:14,Santiam-A539 section of Santiam-Albany No 1 230kV line,230.0,S, ,0.13,1,Plan,Switching,,SAL EUG,117927
5241,09/24/1999 10:13,09/24/1999 10:14,Santiam-Albany No 1 230kV line,230.0,L,O,28.54,1,Plan,Switching,,SAL EUG,117927
5242,09/24/1999 10:36,09/24/1999 16:03,Albany-Eugene No 1 115kV line,115.0,L,G,39.80,327,Plan,Maintenance,,EUG,117928
5243,09/24/1999 10:36,09/24/1999 16:03,Albany-Harrisburg section of Albany-Eugene No 1 115kV line,115.0,S, ,22.60,327,Plan,Maintenance,,EUG,117928
5244,09/24/1999 10:40,09/24/1999 11:05,Hampton-Riley section of Redmond-Harney No 1 115kV line,115.0,S, ,46.50,25,Plan,Switching,,RED,117929
