,Out Datetime,In Datetime,Name,Voltage(kV),Duration(minutes),OutageType,Dispatcher Cause,Field Cause,System In Control,MW Intrpt,District,OutageID
1032,08/05/1999 15:03,08/05/1999 15:03,Alfalfa: Benton REA 34.5kV Feeder 2,34.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116900
1033,08/05/1999 15:03,08/05/1999 15:03,Alfalfa: USBIA Wapato 34.5kV Feeder 1,34.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116901
1034,08/05/1999 15:03,08/05/1999 15:03,Alfalfa: USBIA Wapato 34.5kV Feeder 2,34.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116902
1035,08/05/1999 15:03,08/05/1999 15:03,Outlook: PacifiCorp (PACW) 230kV Feeder 1,230.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116903
1036,08/05/1999 15:29,08/05/1999 15:29,Silver Creek: Lewis Co PUD 69kV Feeder 1 to Lenrd Rd,69.0,0,Auto,Forced (Configuration),Forced (Configuration),BPA Trouble,8,OLY,116904
1037,08/05/1999 15:29,08/05/1999 15:30,Silver Creek: Lewis Co PUD 69kV Feeder 2 to Glenoma,69.0,1,Auto,Unknown,Forced (Configuration),Unknown Trouble,3,OLY,116905
1038,08/05/1999 15:53,08/06/1999 07:26,Drain: Douglas Elec Coop 69kV Feeder 1 to Oakland,69.0,933,Plan,Normally Out,,BPA Request,None,EUG,116906
1039,08/05/1999 16:12,08/05/1999 16:12,Mabton: Benton REA 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,7,TRI,116907
1040,08/05/1999 16:19,08/05/1999 16:19,Roundup: PacifiCorp (PACW) 69kV Feeder 1 to Birch Creek,69.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,11,TRI,116908
1041,08/05/1999 17:12,08/05/1999 17:12,Berrian: Benton Co PUD 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,14,TRI,116909
1042,08/05/1999 17:12,08/05/1999 17:12,H2F: Benton Co PUD 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,14,TRI,116910
1043,08/05/1999 17:54,08/05/1999 17:54,Redmond: Central Elec Coop 69kV Feeder 2,69.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,11,RED,116911
1044,08/05/1999 18:29,08/05/1999 18:29,Glade: Big Bend Coop 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116912
1045,08/05/1999 18:29,08/05/1999 18:29,Glade: S Col Basin Ir Dt 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116913
1046,08/05/1999 18:29,08/05/1999 18:29,North Pasco: Big Bend Coop 12.5kV Feeder 1 by Franklin Co PUD,12.5,0,Auto,Lightning,,BPA Trouble,Unknown,TRI,116914
1047,08/05/1999 18:29,08/05/1999 18:29,North Pasco: Franklin Co PUD 115kV Feeder 1,115.0,0,Auto,Lightning,,BPA Trouble,Unknown,TRI,116915
1048,08/05/1999 18:29,08/05/1999 18:29,Taylor Flats: Franklin Co PUD 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116916
1049,08/05/1999 18:49,08/05/1999 18:49,Madison: Fall River E Coop 46kV Feeder 1,46.0,0,Auto,Lightning,Lightning,BPA Trouble,6,IDF,116917
1050,08/05/1999 20:12,08/05/1999 20:12,Evergreen Pumping Plant: Quincy Col B Ir D 2.4kV Feeder 1 by Grant Co PUD,2.4,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116973
1051,08/05/1999 20:12,08/05/1999 20:12,Frenchman Hills: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116974
1052,08/05/1999 20:12,08/05/1999 20:12,Frenchman Springs: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116975
1053,08/05/1999 20:12,08/05/1999 20:12,Jericho Pumping Plant: Kittitas Co PUD 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116976
1054,08/05/1999 20:12,08/05/1999 20:12,Jericho Pumping Plant: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116977
1055,08/05/1999 20:28,08/05/1999 22:22,Baxter: Big Bend Coop 13.8kV Feeder 1,13.8,114,Auto,Foreign Trouble,Foreign Utility,Customer Trouble,Unknown,TRI,116918
1056,08/05/1999 20:36,08/05/1999 20:36,Eagle Lake: Big Bend Coop 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116919
1057,08/05/1999 20:36,08/05/1999 20:36,Eagle Lake: S Col Basin Ir Dt 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116920
1058,08/05/1999 20:36,08/05/1999 20:36,Radar Pumping Plant: S Col Basin Ir Dt 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116921
1059,08/05/1999 20:36,08/05/1999 20:36,Sagehill: Franklin Co PUD 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,116922
1060,08/05/1999 20:46,08/05/1999 20:46,Evergreen Pumping Plant: Quincy Col B Ir D 2.4kV Feeder 1 by Grant Co PUD,2.4,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116978
1061,08/05/1999 20:46,08/05/1999 20:46,Frenchman Hills: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116979
1062,08/05/1999 20:46,08/05/1999 20:46,Frenchman Springs: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116980
1063,08/05/1999 20:46,08/05/1999 20:46,Jericho Pumping Plant: Kittitas Co PUD 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116981
1064,08/05/1999 20:46,08/05/1999 20:46,Jericho Pumping Plant: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116982
1065,08/05/1999 22:01,08/05/1999 22:01,Sand Dunes: Grant Co PUD 230kV Feeder 1,230.0,0,Auto,Lightning,,Unknown Trouble,Unknown,WEN,116923
1066,08/05/1999 22:25,08/05/1999 22:25,Roza: Kittitas Co PUD 34.5kV Feeder 1 by USBR GENERAL,34.5,0,Auto,Lightning,,Unknown Trouble,Unknown,TRI,116924
1067,08/05/1999 22:25,08/05/1999 22:25,Roza: USBR Yakima 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,Unknown Trouble,Unknown,TRI,116925
1068,08/05/1999 23:37,08/05/1999 23:37,Evergreen Pumping Plant: Quincy Col B Ir D 2.4kV Feeder 1 by Grant Co PUD,2.4,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116983
1069,08/05/1999 23:37,08/05/1999 23:37,Frenchman Hills: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116984
1070,08/05/1999 23:37,08/05/1999 23:37,Frenchman Springs: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116985
1071,08/05/1999 23:37,08/05/1999 23:37,Jericho Pumping Plant: Kittitas Co PUD 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116986
1072,08/05/1999 23:37,08/05/1999 23:37,Jericho Pumping Plant: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116987
1073,08/05/1999 23:45,08/05/1999 23:45,Frenchman Hills: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116988
1074,08/05/1999 23:45,08/05/1999 23:45,Frenchman Springs: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116989
1075,08/05/1999 23:45,08/05/1999 23:45,Jericho Pumping Plant: Kittitas Co PUD 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116990
1076,08/05/1999 23:45,08/05/1999 23:45,Jericho Pumping Plant: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116991
1077,08/05/1999 23:45,08/05/1999 23:45,Evergreen Pumping Plant: Quincy Col B Ir D 2.4kV Feeder 1 by Grant Co PUD,2.4,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116992
1078,08/06/1999 00:28,08/06/1999 00:28,Evergreen Pumping Plant: Quincy Col B Ir D 2.4kV Feeder 1 by Grant Co PUD,2.4,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116993
1079,08/06/1999 00:28,08/06/1999 00:28,Frenchman Hills: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116994
1080,08/06/1999 00:28,08/06/1999 00:28,Frenchman Springs: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116995
1081,08/06/1999 00:28,08/06/1999 00:28,Jericho Pumping Plant: Kittitas Co PUD 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116996
1082,08/06/1999 00:28,08/06/1999 00:28,Jericho Pumping Plant: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116997
1083,08/06/1999 03:25,08/06/1999 03:25,Bigelow: Inland P+L 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,1,SPK,116926
1084,08/06/1999 03:25,08/06/1999 03:25,Green Bluff: Inland P+L 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,3,SPK,116927
1085,08/06/1999 06:44,08/06/1999 06:44,Evergreen Pumping Plant: Quincy Col B Ir D 2.4kV Feeder 1 by Grant Co PUD,2.4,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116998
1086,08/06/1999 06:44,08/06/1999 06:44,Frenchman Hills: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,116999
1087,08/06/1999 06:44,08/06/1999 06:44,Frenchman Springs: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,117000
1088,08/06/1999 06:44,08/06/1999 06:44,Jericho Pumping Plant: Kittitas Co PUD 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,117001
1089,08/06/1999 06:44,08/06/1999 06:44,Jericho Pumping Plant: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,117002
1090,08/06/1999 07:26,08/06/1999 16:22,Green Valley: Douglas Elec Coop 69kV Feeder 1,69.0,536,Plan,Maintenance,,BPA Request,None,EUG,117003
1091,08/06/1999 11:53,08/06/1999 11:53,Moyie: Bonners Ferry ID 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,None,SPK,117004
1092,08/06/1999 11:53,08/06/1999 11:53,North Bench: Bonners Ferry ID 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,SPK,117005
1093,08/06/1999 11:53,08/06/1999 11:53,North Bench: Northern Lights 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,SPK,117006
1094,08/06/1999 11:53,08/06/1999 11:53,Troy: City of Troy 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,KAL,117007
1095,08/06/1999 11:53,08/06/1999 11:53,Troy: Northern Lights 115kV Feeder 1 to Asarco,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,KAL,117008
1096,08/06/1999 11:53,08/06/1999 11:53,Troy: Northern Lights 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,KAL,117009
1097,08/06/1999 11:53,08/06/1999 11:53,Troy: Northern Lights 13.8kV Feeder 2,13.8,0,Auto,Lightning,Lightning,BPA Trouble,4,KAL,117010
1098,08/06/1999 11:53,08/06/1999 11:53,Yaak: Northern Lights 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,KAL,117011
1099,08/06/1999 11:53,08/06/1999 11:53,Bonners Ferry: Northern Lights 115kV Feeder 1 to Smith Falls,115.0,0,Auto,Lightning,Forced (Configuration),BPA Trouble,8,SPK,117012
1100,08/06/1999 11:56,08/06/1999 11:56,Moyie: Bonners Ferry ID 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,4,SPK,117013
1101,08/06/1999 11:56,08/06/1999 11:56,North Bench: Bonners Ferry ID 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,SPK,117014
1102,08/06/1999 11:56,08/06/1999 11:56,North Bench: Northern Lights 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,SPK,117015
1103,08/06/1999 11:56,08/06/1999 11:56,Troy: City of Troy 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,KAL,117016
1104,08/06/1999 11:56,08/06/1999 11:56,Troy: Northern Lights 115kV Feeder 1 to Asarco,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,KAL,117017
1105,08/06/1999 11:56,08/06/1999 11:56,Troy: Northern Lights 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,KAL,117018
1106,08/06/1999 11:56,08/06/1999 11:56,Troy: Northern Lights 13.8kV Feeder 2,13.8,0,Auto,Lightning,Lightning,BPA Trouble,4,KAL,117019
1107,08/06/1999 11:56,08/06/1999 11:56,Yaak: Northern Lights 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,KAL,117020
1108,08/06/1999 11:56,08/06/1999 11:56,Bonners Ferry: Northern Lights 115kV Feeder 1 to Smith Falls,115.0,0,Auto,Lightning,Forced (Configuration),BPA Trouble,8,SPK,117021
1109,08/06/1999 12:50,08/06/1999 14:40,Hatton: Big Bend Coop 24.9kV Feeder 1,24.9,110,Plan,Maintenance,,BPA Request,None,TRI,117022
1110,08/06/1999 13:49,08/06/1999 13:49,La Pine: Midstate E Coop 115kV Feeder 1 to Sunriver,115.0,0,Auto,Foreign Trouble,,Customer Trouble,10,RED,117023
1111,08/06/1999 16:22,08/09/1999 10:55,Drain: Douglas Elec Coop 69kV Feeder 1 to Oakland,69.0,3993,Plan,Normally Out,,BPA Request,None,EUG,117024
1112,08/06/1999 17:39,08/06/1999 17:39,Ione: Columbia Basin 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,6,TRI,117025
1113,08/06/1999 17:39,08/06/1999 17:39,Sand Hollow: Columbia Basin 69kV Feeder 1,69.0,0,Auto,Lightning,,BPA Trouble,5,TRI,117026
1114,08/06/1999 17:59,08/06/1999 17:59,Clarkston: Asotin County PUD 34.5kV Feeder 1 by Clearwater P Co,34.5,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117027
1115,08/06/1999 17:59,08/06/1999 17:59,Clarkston: Clearwater P Co 34.5kV Feeder 1,34.5,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117028
1116,08/06/1999 17:59,08/06/1999 17:59,Mayview: Inland P+L 13.2kV Feeder 1,13.2,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,117029
1117,08/06/1999 17:59,08/06/1999 17:59,Pomeroy: Inland P+L 69kV Feeder 1,69.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,SPK,117030
1118,08/06/1999 17:59,08/06/1999 17:59,Pomeroy: Inland P+L 13.8kV Feeder 1,13.8,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117031
1119,08/06/1999 18:47,08/06/1999 18:47,Horse Heaven: Benton Co PUD 115kV Feeder 1,115.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,121,TRI,117032
1120,08/06/1999 20:07,08/06/1999 20:07,Parkdale: Hood River Elec 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TDA,117033
1121,08/06/1999 22:58,08/07/1999 01:00,Wagner Lake: Inland P+L 34.5kV Feeder 1 by Avista Corp,34.5,122,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,SPK,117295
1122,08/06/1999 23:12,08/06/1999 23:12,Pomeroy: Inland P+L 13.8kV Feeder 1,13.8,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117034
1123,08/06/1999 23:12,08/06/1999 23:12,Clarkston: Asotin County PUD 34.5kV Feeder 1 by Clearwater P Co,34.5,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117035
1124,08/06/1999 23:12,08/06/1999 23:12,Clarkston: Clearwater P Co 34.5kV Feeder 1,34.5,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117036
1125,08/06/1999 23:12,08/19/1999 12:21,Pomeroy: Inland P+L 69kV Feeder 1,69.0,18069,Auto,Lightning,Lightning,BPA Trouble,None,SPK,117037
1126,08/06/1999 23:12,08/07/1999 01:25,Mayview: Inland P+L 13.2kV Feeder 1,13.2,133,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,117038
1127,08/06/1999 23:15,08/06/1999 23:15,Clarkston: Asotin County PUD 34.5kV Feeder 1 by Clearwater P Co,34.5,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117039
1128,08/06/1999 23:15,08/06/1999 23:15,Clarkston: Clearwater P Co 34.5kV Feeder 1,34.5,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117040
1129,08/06/1999 23:15,08/06/1999 23:15,Pomeroy: Inland P+L 13.8kV Feeder 1,13.8,0,Auto,Lightning,,BPA Trouble,Unknown,SPK,117041
1130,08/07/1999 02:05,08/07/1999 02:05,Parkdale: Hood River Elec 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TDA,117042
1131,08/07/1999 02:48,08/07/1999 02:48,Alfalfa: Benton REA 34.5kV Feeder 1,34.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,117043
1132,08/07/1999 02:48,08/07/1999 02:48,Alfalfa: Benton REA 34.5kV Feeder 2,34.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,117044
1133,08/07/1999 02:48,08/07/1999 02:48,Alfalfa: USBIA Wapato 34.5kV Feeder 1,34.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,117045
1134,08/07/1999 02:48,08/07/1999 02:48,Alfalfa: USBIA Wapato 34.5kV Feeder 2,34.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,117046
1135,08/07/1999 02:48,08/07/1999 02:48,Outlook: PacifiCorp (PACW) 230kV Feeder 1,230.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,TRI,117047
1136,08/07/1999 18:09,08/07/1999 18:09,Camp: Avista Corp 230kV Feeder 1,230.0,0,Auto,Lightning,Weather,BPA Trouble,Unknown,KAL,117094
1137,08/07/1999 18:09,08/07/1999 18:09,Camp: Northern Lights 13.8kV Feeder 1 by Avista Corp,13.8,0,Auto,Lightning,Weather,BPA Trouble,Unknown,KAL,117095
1138,08/07/1999 18:09,08/07/1999 18:09,Trout Creek: Northern Lights 230kV Feeder 1,230.0,0,Auto,Lightning,,BPA Trouble,Unknown,KAL,117096
1139,08/08/1999 02:44,08/08/1999 04:55,Tillamook: Tillamook PUD 12.5kV Feeder 2,12.5,131,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,4,SAL,117097
1140,08/09/1999 04:00,08/09/1999 04:02,Mission: Umatilla E Coop 69kV Feeder 1,69.0,2,Plan,Switching,,BPA Request,Unknown,TRI,117113
1141,08/09/1999 04:00,08/09/1999 04:02,Pendleton: Umatilla E Coop 12.5kV Feeder 1,12.5,2,Plan,Switching,,BPA Request,Unknown,TRI,117114
1142,08/09/1999 04:00,08/09/1999 04:02,Pendleton: PacifiCorp (PACW) 69kV Feeder 1,69.0,2,Plan,Switching,,BPA Request,3,TRI,117125
1143,08/09/1999 08:18,09/23/1999 16:06,Conkelley: Col Falls Alum Co 13.8kV Feeder S2,13.8,65268,Plan,Maintenance,,BPA Request,None,KAL,117126
1144,08/09/1999 08:46,08/09/1999 16:15,Florence: Central Linc PUD 115kV Feeder 2,115.0,449,Plan,Fiber Optic Work,,BPA Request,None,EUG,117127
1145,08/09/1999 11:50,08/09/1999 13:19,Drain: Douglas Elec Coop 69kV Feeder 1 to Oakland,69.0,89,Plan,Normally Out,,BPA Request,None,EUG,117128
1146,08/09/1999 13:54,08/13/1999 14:52,Burnt Woods: Consumers Power 24.9kV Feeder 1,24.9,5818,Plan,Maintenance,,BPA Request,None,EUG,117129
1147,08/09/1999 13:56,08/09/1999 13:56,Targhee: Fall River E Coop 46kV Feeder N,46.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,6,IDF,117130
1148,08/09/1999 23:39,08/09/1999 23:39,Hampton: Central Elec Coop 24.9kV Feeder 1,24.9,0,Auto,Lightning,,BPA Trouble,Unknown,RED,117131
1149,08/09/1999 23:39,08/09/1999 23:39,Riley: Harney Elec Coop 115kV Feeder 1,115.0,0,Auto,Lightning,,BPA Trouble,Unknown,RED,117132
1150,08/10/1999 06:30,08/10/1999 17:00,Snohomish: Snohomish Co PUD 115kV Feeder 2,115.0,630,Plan,Maintenance,,BPA Request,None,SNO,117152
1151,08/10/1999 06:31,08/10/1999 17:29,Snohomish: Snohomish Co PUD 115kV Feeder 7,115.0,658,Plan,Maintenance,,BPA Request,None,SNO,117153
1152,08/10/1999 06:31,08/10/1999 17:01,Snohomish: Snohomish Co PUD 115kV Feeder 9,115.0,630,Plan,Maintenance,,BPA Request,None,SNO,117154
1153,08/10/1999 06:33,08/10/1999 17:26,Snohomish: Snohomish Co PUD 115kV Feeder 3,115.0,653,Plan,Maintenance,,BPA Request,None,SNO,117155
1154,08/10/1999 10:04,08/10/1999 10:10,Bell: Kaiser Alum 13.8kV Feeder 0,13.8,6,Plan,Emergency,,BPA Request,45,SPK,117156
1155,08/10/1999 15:58,08/10/1999 15:58,Hampton: Central Elec Coop 24.9kV Feeder 1,24.9,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,RED,117157
1156,08/10/1999 15:58,08/10/1999 15:58,Riley: Harney Elec Coop 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,RED,117158
1157,08/10/1999 18:30,08/10/1999 18:30,La Pine: Midstate E Coop 115kV Feeder 1 to Sunriver,115.0,0,Auto,Lightning,,Unknown Trouble,25,RED,117159
1158,08/10/1999 20:09,08/10/1999 20:09,Redmond: Central Elec Coop 69kV Feeder 2,69.0,0,Auto,Lightning,Lightning,Unknown Trouble,10,RED,117160
1159,08/10/1999 21:02,08/10/1999 21:02,Condon: Columbia Basin 69kV Feeder 1,69.0,0,Auto,Unknown,Lightning,BPA Trouble,Unknown,TDA,117220
1160,08/10/1999 21:02,08/10/1999 21:02,Gordon Hollow: PacifiCorp (PACW) 69kV Feeder 1,69.0,0,Auto,Unknown,Lightning,BPA Trouble,Unknown,TDA,117221
1161,08/10/1999 21:04,08/10/1999 21:04,Condon: Columbia Basin 69kV Feeder 1,69.0,0,Auto,Unknown,Lightning,BPA Trouble,Unknown,TDA,117222
1162,08/10/1999 21:04,08/10/1999 21:04,Gordon Hollow: PacifiCorp (PACW) 69kV Feeder 1,69.0,0,Auto,Unknown,Lightning,BPA Trouble,Unknown,TDA,117223
1163,08/10/1999 22:55,08/10/1999 23:19,Cedarville Junction: Surprise Valley 69kV Feeder 1 by PacifiCorp (PACW),69.0,24,Auto,Foreign Trouble,Foreign Utility,Customer Trouble,Unknown,RED,117161
1164,08/11/1999 03:15,08/11/1999 03:19,Jericho Pumping Plant: Kittitas Co PUD 13.8kV Feeder 1 by Grant Co PUD,13.8,4,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,117162
1165,08/11/1999 03:15,08/11/1999 03:19,Jericho Pumping Plant: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,4,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,117163
1166,08/11/1999 03:15,08/11/1999 03:19,Evergreen Pumping Plant: Quincy Col B Ir D 2.4kV Feeder 1 by Grant Co PUD,2.4,4,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,117164
1167,08/11/1999 03:15,08/11/1999 03:19,Frenchman Hills: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,4,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,117165
1168,08/11/1999 03:15,08/11/1999 03:19,Frenchman Springs: Quincy Col B Ir D 13.8kV Feeder 1 by Grant Co PUD,13.8,4,Auto,Foreign Trouble,,Transferor Trouble,Unknown,WEN,117166
1169,08/11/1999 08:17,08/11/1999 11:48,Franklin: Franklin Co PUD 12.5kV Feeder 1,12.5,211,Plan,Maintenance,,BPA Request,None,TRI,117187
1170,08/11/1999 09:44,08/11/1999 09:44,Victor FREC: Fall River E Coop 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,IDF,117189
1171,08/11/1999 10:45, ,Port Angeles: Port Angeles WA 69kV Feeder 1 to Rayonier,69.0,still out,Plan,Normally Out,,Customer Request,None,OLY,117190
1172,08/11/1999 15:00,08/11/1999 15:00,Hampton: Central Elec Coop 24.9kV Feeder 1,24.9,0,Auto,Unknown,Lightning,Unknown Trouble,3,RED,117191
1173,08/11/1999 16:35,08/11/1999 16:35,Bonners Ferry: Northern Lights 115kV Feeder 1 to Smith Falls,115.0,0,Auto,Forced (Configuration),Forced (Configuration),BPA Trouble,Unknown,SPK,117192
1174,08/11/1999 16:35,08/11/1999 16:35,Moyie: Bonners Ferry ID 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,SPK,117193
1175,08/11/1999 16:35,08/11/1999 16:35,North Bench: Bonners Ferry ID 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,SPK,117194
1176,08/11/1999 16:35,08/11/1999 16:35,North Bench: Northern Lights 13.8kV Feeder 1,13.8,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,SPK,117195
